x_value,total_1,total_2
9574,11289,6205
9575,11297,6211
9576,11292,6208
9577,11290,6203
9578,11292,6209
9579,11288,6211
9580,11294,6216
9581,11299,6214
9582,11299,6217
9583,11297,6215
9584,11305,6221
9585,11306,6223
9586,11300,6226
9587,11295,6230
9588,11300,6225
9589,11300,6230
9590,11305,6232
9591,11311,6235
9592,11308,6237
9593,11302,6241
9594,11300,6242
9595,11297,6240
9596,11297,6243
9597,11292,6245
9598,11295,6244
9599,11298,6250
9600,11302,6247
9601,11309,6243
9602,11315,6249
9603,11321,6253
9604,11325,6258
9605,11329,6264
9606,11332,6264
9607,11333,6264
9608,11339,6259
9609,11346,6263
9610,11344,6259
9611,11352,6264
9612,11351,6266
9613,11347,6271
9614,11345,6275
9615,11348,6276
9616,11353,6271
9617,11349,6277
9618,11343,6283
9619,11343,6280
9620,11340,6276
9621,11346,6274
9622,11354,6277
9623,11355,6275
9624,11352,6273
9625,11352,6268
9626,11349,6272
9627,11357,6269
9628,11357,6274
9629,11360,6273
9630,11355,6278
9631,11352,6277
9632,11354,6283
9633,11361,6278
9634,11361,6281
9635,11369,6286
9636,11366,6291
9637,11365,6292
9638,11364,6289
9639,11369,6284
9640,11372,6285
9641,11367,6289
9642,11370,6294
9643,11367,6295
9644,11375,6298
9645,11376,6294
9646,11377,6293
9647,11372,6296
9648,11379,6293
9649,11374,6289
9650,11374,6290
9651,11371,6290
9652,11375,6287
9653,11383,6292
9654,11377,6289
9655,11374,6286
9656,11377,6284
9657,11383,6290
9658,11378,6296
9659,11376,6291
9660,11374,6296
9661,11372,6298
9662,11368,6300
9663,11374,6306
9664,11377,6305
9665,11380,6308
9666,11385,6303
9667,11385,6298
9668,11381,6293
9669,11379,6297
9670,11373,6303
9671,11378,6298
9672,11374,6296
9673,11382,6293
9674,11377,6291
9675,11385,6294
9676,11381,6289
9677,11388,6287
9678,11394,6283
9679,11391,6282
9680,11396,6288
9681,11401,6287
9682,11406,6283
9683,11401,6283
9684,11400,6282
9685,11406,6280
9686,11410,6278
9687,11409,6281
9688,11417,6285
9689,11417,6288
9690,11425,6291
9691,11419,6286
9692,11427,6283
9693,11430,6281
9694,11435,6285
9695,11434,6287
9696,11436,6290
9697,11442,6291
9698,11447,6288
9699,11447,6289
9700,11446,6293
9701,11454,6296
9702,11452,6297
9703,11458,6300
9704,11465,6303
9705,11470,6303
9706,11473,6306
9707,11469,6305
9708,11463,6307
9709,11462,6312
9710,11456,6316
9711,11464,6322
9712,11461,6325
9713,11464,6320
9714,11458,6316
9715,11453,6317
9716,11455,6316
9717,11453,6322
9718,11452,6323
9719,11451,6323
9720,11458,6329
9721,11458,6332
9722,11460,6333
9723,11468,6338
9724,11475,6338
9725,11480,6340
9726,11475,6342
9727,11473,6337
9728,11473,6343
9729,11480,6349
9730,11486,6352
9731,11493,6355
9732,11492,6351
9733,11491,6348
9734,11485,6343
9735,11480,6349
9736,11488,6350
9737,11484,6349
9738,11478,6349
9739,11484,6347
9740,11478,6344
9741,11484,6349
9742,11478,6346
9743,11476,6348
9744,11480,6346
9745,11481,6342
9746,11489,6338
9747,11491,6344
9748,11492,6349
9749,11487,6348
9750,11489,6350
9751,11486,6346
9752,11489,6347
9753,11491,6345
9754,11485,6346
9755,11484,6345
9756,11481,6349
9757,11488,6353
9758,11489,6355
9759,11496,6351
9760,11493,6351
9761,11497,6356
9762,11493,6357
9763,11492,6360
9764,11489,6362
9765,11486,6360
9766,11493,6364
9767,11497,6368
9768,11497,6363
9769,11502,6363
9770,11506,6361
9771,11507,6364
9772,11512,6369
9773,11511,6366
9774,11517,6366
9775,11514,6371
9776,11515,6377
9777,11523,6382
9778,11521,6382
9779,11515,6377
9780,11517,6374
9781,11511,6379
9782,11518,6383
9783,11519,6386
9784,11526,6387
9785,11521,6382
9786,11520,6385
9787,11514,6382
9788,11519,6386
9789,11526,6384
9790,11532,6389
9791,11531,6388
9792,11531,6387
9793,11527,6392
9794,11525,6397
9795,11528,6401
9796,11531,6401
9797,11531,6398
9798,11539,6403
9799,11540,6407
9800,11537,6402
9801,11532,6399
9802,11534,6398
9803,11534,6398
9804,11539,6397
9805,11536,6397
9806,11530,6392
9807,11532,6390
9808,11526,6387
9809,11523,6390
9810,11522,6395
9811,11527,6392
9812,11529,6395
9813,11535,6397
9814,11532,6400
9815,11531,6406
9816,11531,6401
9817,11535,6398
9818,11533,6398
9819,11530,6398
9820,11525,6401
9821,11520,6403
9822,11516,6399
9823,11515,6394
9824,11518,6391
9825,11523,6396
9826,11529,6391
9827,11525,6386
9828,11527,6392
9829,11526,6395
9830,11534,6396
9831,11542,6397
9832,11544,6401
9833,11551,6406
9834,11554,6409
9835,11549,6407
9836,11549,6407
9837,11554,6408
9838,11554,6412
9839,11550,6410
9840,11552,6406
9841,11551,6401
9842,11551,6399
9843,11552,6402
9844,11551,6400
9845,11552,6398
9846,11560,6397
9847,11561,6398
9848,11555,6403
9849,11552,6402
9850,11553,6403
9851,11548,6403
9852,11553,6405
9853,11557,6404
9854,11559,6410
9855,11567,6415
9856,11561,6410
9857,11569,6410
9858,11577,6412
9859,11584,6415
9860,11585,6411
9861,11584,6410
9862,11580,6407
9863,11576,6409
9864,11582,6404
9865,11589,6401
9866,11590,6400
9867,11587,6406
9868,11592,6403
9869,11593,6404
9870,11595,6410
9871,11590,6409
9872,11587,6404
9873,11581,6403
9874,11585,6404
9875,11590,6404
9876,11588,6402
9877,11586,6401
9878,11588,6398
9879,11586,6393
9880,11594,6399
9881,11589,6404
9882,11597,6400
9883,11593,6396
9884,11590,6398
9885,11593,6403
9886,11590,6405
9887,11591,6401
9888,11595,6406
9889,11596,6407
9890,11593,6412
9891,11590,6418
9892,11595,6413
9893,11598,6416
9894,11606,6415
9895,11606,6412
9896,11611,6411
9897,11607,6416
9898,11601,6411
9899,11598,6414
9900,11605,6417
9901,11606,6419
9902,11613,6417
9903,11608,6415
9904,11603,6411
9905,11611,6408
9906,11615,6410
9907,11613,6408
9908,11608,6403
9909,11603,6408
9910,11602,6409
9911,11598,6412
9912,11596,6418
9913,11592,6422
9914,11590,6419
9915,11596,6415
9916,11600,6418
9917,11605,6418
9918,11607,6418
9919,11609,6418
9920,11614,6421
9921,11619,6417
9922,11616,6412
9923,11612,6409
9924,11616,6407
9925,11613,6407
9926,11613,6409
9927,11610,6415
9928,11615,6418
9929,11616,6416
9930,11616,6414
9931,11620,6420
9932,11617,6422
9933,11615,6423
9934,11613,6421
9935,11619,6425
9936,11621,6431
9937,11620,6428
9938,11625,6429
9939,11632,6431
9940,11626,6434
9941,11630,6440
9942,11627,6444
9943,11634,6446
9944,11628,6441
9945,11631,6446
9946,11635,6444
9947,11638,6445
9948,11638,6450
9949,11637,6450
9950,11636,6456
9951,11634,6460
9952,11630,6458
9953,11631,6453
9954,11636,6457
9955,11638,6463
9956,11635,6460
9957,11643,6462
9958,11637,6466
9959,11642,6468
9960,11649,6474
9961,11656,6471
9962,11659,6476
9963,11666,6476
9964,11660,6475
9965,11667,6470
9966,11663,6470
9967,11662,6470
9968,11668,6472
9969,11675,6471
9970,11678,6470
9971,11679,6471
9972,11673,6469
9973,11681,6473
9974,11678,6469
9975,11685,6470
9976,11691,6472
9977,11695,6468
9978,11701,6470
9979,11701,6476
9980,11700,6473
9981,11703,6472
9982,11711,6470
9983,11712,6476
9984,11710,6478
9985,11715,6477
9986,11718,6474
9987,11725,6471
9988,11723,6477
9989,11729,6478
9990,11737,6482
9991,11732,6484
9992,11733,6485
9993,11731,6482
9994,11733,6485
9995,11734,6485
9996,11729,6488
9997,11735,6489
9998,11729,6494
9999,11728,6492
10000,11732,6490
10001,11728,6490
10002,11732,6496
10003,11736,6501
10004,11736,6504
10005,11733,6506
10006,11736,6508
10007,11742,6505
10008,11750,6500
10009,11748,6505
10010,11745,6509
10011,11742,6507
10012,11742,6513
10013,11736,6510
10014,11731,6513
10015,11727,6518
10016,11723,6518
10017,11727,6514
10018,11729,6512
10019,11731,6517
10020,11725,6518
10021,11731,6515
10022,11726,6510
10023,11727,6507
10024,11728,6509
10025,11736,6504
10026,11730,6502
10027,11729,6498
10028,11732,6497
10029,11740,6500
10030,11748,6499
10031,11754,6502
10032,11750,6497
10033,11746,6498
10034,11753,6503
10035,11761,6507
10036,11769,6511
10037,11771,6517
10038,11773,6519
10039,11780,6523
10040,11786,6524
10041,11783,6523
10042,11783,6518
10043,11782,6514
10044,11784,6515
10045,11788,6510
10046,11793,6510
10047,11801,6508
10048,11808,6514
10049,11805,6516
10050,11799,6516
10051,11795,6520
10052,11791,6516
10053,11788,6522
10054,11794,6528
10055,11793,6531
10056,11799,6533
10057,11807,6532
10058,11809,6538
10059,11811,6543
10060,11806,6546
10061,11809,6547
10062,11813,6547
10063,11821,6552
10064,11818,6552
10065,11817,6558
10066,11823,6556
10067,11828,6551
10068,11827,6548
10069,11833,6545
10070,11827,6545
10071,11831,6545
10072,11832,6549
10073,11830,6554
10074,11827,6555
10075,11835,6552
10076,11841,6550
10077,11839,6549
10078,11845,6548
10079,11852,6549
10080,11854,6548
10081,11854,6549
10082,11859,6548
10083,11860,6553
10084,11860,6553
10085,11864,6558
10086,11858,6564
10087,11858,6569
10088,11859,6566
10089,11853,6563
10090,11851,6566
10091,11850,6561
10092,11854,6567
10093,11855,6569
10094,11850,6569
10095,11857,6567
10096,11856,6570
10097,11863,6567
10098,11859,6571
10099,11853,6572
10100,11856,6573
10101,11857,6569
10102,11858,6571
10103,11864,6571
10104,11859,6576
10105,11854,6579
10106,11852,6581
10107,11849,6576
10108,11856,6574
10109,11853,6569
10110,11860,6572
10111,11858,6570
10112,11857,6571
10113,11858,6568
10114,11854,6563
10115,11860,6562
10116,11862,6557
10117,11864,6563
10118,11870,6560
10119,11868,6556
10120,11862,6557
10121,11856,6553
10122,11852,6555
10123,11848,6559
10124,11847,6563
10125,11851,6567
10126,11851,6569
10127,11856,6573
10128,11854,6572
10129,11856,6572
10130,11856,6568
10131,11854,6566
10132,11853,6567
10133,11849,6571
10134,11846,6566
10135,11842,6568
10136,11837,6568
10137,11834,6569
10138,11836,6566
10139,11838,6564
10140,11837,6560
10141,11832,6564
10142,11834,6568
10143,11835,6564
10144,11835,6564
10145,11829,6562
10146,11828,6562
10147,11836,6557
10148,11833,6555
10149,11830,6554
10150,11832,6552
10151,11831,6555
10152,11826,6551
10153,11828,6556
10154,11833,6551
10155,11829,6549
10156,11824,6555
10157,11826,6560
10158,11826,6563
10159,11828,6561
10160,11834,6561
10161,11833,6557
10162,11829,6562
10163,11827,6566
10164,11835,6567
10165,11837,6567
10166,11837,6568
10167,11844,6564
10168,11852,6564
10169,11857,6565
10170,11864,6569
10171,11866,6569
10172,11865,6564
10173,11871,6562
10174,11878,6567
10175,11874,6565
10176,11874,6567
10177,11880,6566
10178,11888,6572
10179,11895,6571
10180,11901,6570
10181,11898,6566
10182,11895,6572
10183,11893,6573
10184,11896,6577
10185,11901,6575
10186,11902,6571
10187,11897,6573
10188,11904,6575
10189,11901,6573
10190,11896,6578
10191,11902,6573
10192,11910,6570
10193,11908,6575
10194,11913,6576
10195,11917,6581
10196,11911,6581
10197,11913,6583
10198,11913,6586
10199,11920,6591
10200,11922,6597
10201,11925,6602
10202,11928,6603
10203,11928,6603
10204,11933,6598
10205,11928,6596
10206,11930,6594
10207,11924,6593
10208,11927,6590
10209,11932,6587
10210,11938,6593
10211,11941,6589
10212,11944,6591
10213,11939,6596
10214,11946,6591
10215,11941,6597
10216,11940,6593
10217,11945,6597
10218,11949,6593
10219,11948,6594
10220,11948,6590
10221,11952,6593
10222,11947,6594
10223,11941,6599
10224,11942,6599
10225,11938,6598
10226,11943,6596
10227,11941,6599
10228,11944,6600
10229,11945,6606
10230,11952,6607
10231,11951,6613
10232,11958,6615
10233,11954,6617
10234,11958,6621
10235,11965,6620
10236,11965,6616
10237,11964,6619
10238,11959,6624
10239,11953,6619
10240,11954,6621
10241,11959,6621
10242,11961,6622
10243,11957,6624
10244,11965,6630
10245,11964,6630
10246,11965,6629
10247,11959,6627
10248,11958,6625
10249,11956,6630
10250,11960,6626
10251,11966,6621
10252,11968,6627
10253,11970,6622
10254,11968,6621
10255,11974,6619
10256,11980,6616
10257,11986,6621
10258,11981,6619
10259,11981,6624
10260,11988,6630
10261,11988,6634
10262,11983,6631
10263,11989,6635
10264,11990,6638
10265,11986,6633
10266,11988,6639
10267,11990,6641
10268,11984,6644
10269,11992,6641
10270,11997,6636
10271,11991,6635
10272,11995,6632
10273,11993,6632
10274,11994,6635
10275,12001,6635
10276,12002,6636
10277,12004,6638
10278,12011,6642
10279,12016,6648
10280,12016,6651
10281,12024,6651
10282,12024,6654
10283,12026,6652
10284,12022,6650
10285,12018,6654
10286,12019,6651
10287,12013,6648
10288,12009,6644
10289,12007,6646
10290,12006,6641
10291,12004,6646
10292,12010,6647
10293,12008,6647
10294,12009,6650
10295,12005,6646
10296,12003,6652
10297,12011,6652
10298,12014,6651
10299,12017,6653
10300,12017,6653
10301,12014,6651
10302,12010,6652
10303,12011,6648
10304,12010,6643
10305,12014,6646
10306,12013,6647
10307,12012,6649
10308,12019,6652
10309,12019,6652
10310,12023,6656
10311,12028,6660
10312,12035,6664
10313,12034,6670
10314,12034,6674
10315,12041,6680
10316,12047,6681
10317,12042,6681
10318,12042,6681
10319,12044,6685
10320,12048,6680
10321,12048,6686
10322,12051,6692
10323,12056,6696
10324,12057,6692
10325,12055,6692
10326,12058,6694
10327,12059,6700
10328,12058,6702
10329,12052,6701
10330,12057,6698
10331,12059,6698
10332,12058,6700
10333,12055,6699
10334,12052,6701
10335,12055,6696
10336,12050,6698
10337,12044,6701
10338,12046,6707
10339,12052,6705
10340,12047,6702
10341,12046,6703
10342,12040,6703
10343,12045,6698
10344,12047,6695
10345,12050,6693
10346,12056,6694
10347,12053,6689
10348,12048,6686
10349,12042,6682
10350,12040,6679
10351,12042,6684
10352,12048,6683
10353,12047,6682
10354,12050,6688
10355,12055,6691
10356,12057,6690
10357,12054,6693
10358,12056,6695
10359,12064,6698
10360,12066,6700
10361,12064,6705
10362,12066,6707
10363,12068,6709
10364,12072,6715
10365,12070,6713
10366,12076,6719
10367,12081,6718
10368,12087,6715
10369,12094,6711
10370,12092,6709
10371,12092,6707
10372,12097,6704
10373,12097,6707
10374,12105,6703
10375,12103,6700
10376,12099,6702
10377,12095,6705
10378,12089,6708
10379,12087,6703
10380,12081,6706
10381,12083,6710
10382,12084,6716
10383,12080,6713
10384,12081,6718
10385,12081,6716
10386,12075,6712
10387,12069,6714
10388,12067,6710
10389,12069,6711
10390,12077,6707
10391,12072,6710
10392,12068,6705
10393,12069,6710
10394,12064,6708
10395,12066,6704
10396,12064,6709
10397,12070,6705
10398,12074,6704
10399,12070,6708
10400,12067,6709
10401,12074,6714
10402,12081,6720
10403,12083,6716
10404,12090,6714
10405,12085,6717
10406,12084,6718
10407,12084,6718
10408,12091,6714
10409,12097,6712
10410,12100,6709
10411,12095,6704
10412,12101,6705
10413,12104,6708
10414,12111,6713
10415,12108,6717
10416,12107,6720
10417,12111,6718
10418,12105,6715
10419,12103,6717
10420,12102,6716
10421,12107,6719
10422,12109,6725
10423,12105,6723
10424,12111,6726
10425,12109,6723
10426,12109,6729
10427,12110,6732
10428,12118,6735
10429,12118,6730
10430,12124,6726
10431,12125,6723
10432,12129,6726
10433,12126,6726
10434,12120,6731
10435,12118,6736
10436,12122,6738
10437,12121,6738
10438,12118,6739
10439,12125,6741
10440,12130,6740
10441,12130,6741
10442,12129,6744
10443,12131,6739
10444,12126,6735
10445,12134,6732
10446,12140,6729
10447,12138,6729
10448,12146,6726
10449,12142,6732
10450,12149,6737
10451,12156,6736
10452,12164,6742
10453,12161,6748
10454,12162,6747
10455,12164,6752
10456,12160,6748
10457,12160,6749
10458,12154,6745
10459,12148,6748
10460,12153,6744
10461,12161,6743
10462,12156,6741
10463,12154,6739
10464,12152,6742
10465,12152,6748
10466,12154,6744
10467,12161,6745
10468,12155,6748
10469,12156,6747
10470,12150,6744
10471,12147,6750
10472,12143,6756
10473,12145,6757
10474,12148,6756
10475,12144,6755
10476,12143,6754
10477,12145,6752
10478,12150,6753
10479,12151,6758
10480,12149,6764
10481,12144,6765
10482,12145,6769
10483,12153,6770
10484,12149,6772
10485,12152,6777
10486,12146,6776
10487,12144,6779
10488,12139,6783
10489,12134,6786
10490,12130,6784
10491,12138,6786
10492,12134,6791
10493,12133,6791
10494,12136,6786
10495,12139,6781
10496,12145,6784
10497,12140,6779
10498,12147,6775
10499,12155,6777
10500,12153,6775
10501,12155,6778
10502,12154,6774
10503,12162,6772
10504,12166,6770
10505,12168,6776
10506,12172,6772
10507,12180,6773
10508,12182,6769
10509,12184,6772
10510,12191,6771
10511,12189,6774
10512,12183,6774
10513,12188,6777
10514,12185,6776
10515,12190,6775
10516,12187,6770
10517,12194,6769
10518,12198,6775
10519,12196,6776
10520,12192,6774
10521,12192,6778
10522,12194,6784
10523,12188,6788
10524,12194,6791
10525,12188,6796
10526,12185,6795
10527,12193,6794
10528,12195,6796
10529,12190,6792
10530,12187,6794
10531,12186,6792
10532,12189,6787
10533,12196,6784
10534,12202,6779
10535,12210,6774
10536,12213,6771
10537,12219,6766
10538,12218,6764
10539,12225,6764
10540,12228,6764
10541,12236,6760
10542,12236,6757
10543,12236,6753
10544,12231,6750
10545,12235,6749
10546,12238,6746
10547,12246,6744
10548,12246,6739
10549,12242,6737
10550,12248,6741
10551,12255,6746
10552,12253,6742
10553,12253,6741
10554,12257,6737
10555,12256,6743
10556,12261,6741
10557,12256,6739
10558,12256,6739
10559,12254,6745
10560,12261,6748
10561,12264,6747
10562,12259,6747
10563,12263,6752
10564,12259,6750
10565,12253,6755
10566,12259,6751
10567,12260,6752
10568,12256,6756
10569,12261,6753
10570,12268,6756
10571,12263,6762
10572,12263,6764
10573,12266,6769
10574,12271,6772
10575,12272,6770
10576,12272,6765
10577,12277,6762
10578,12281,6763
10579,12280,6766
10580,12277,6772
10581,12283,6777
10582,12281,6774
10583,12281,6778
10584,12277,6777
10585,12277,6777
10586,12284,6779
10587,12285,6778
10588,12285,6777
10589,12287,6773
10590,12286,6768
10591,12283,6763
10592,12279,6759
10593,12282,6755
10594,12286,6753
10595,12288,6753
10596,12296,6751
10597,12296,6751
10598,12292,6747
10599,12290,6745
10600,12284,6741
10601,12292,6746
10602,12291,6745
10603,12298,6741
10604,12294,6741
10605,12288,6742
10606,12291,6739
10607,12292,6738
10608,12290,6734
10609,12293,6737
10610,12296,6732
10611,12302,6729
10612,12303,6726
10613,12306,6726
10614,12305,6723
10615,12311,6719
10616,12308,6717
10617,12310,6717
10618,12313,6719
10619,12317,6722
10620,12323,6726
10621,12330,6721
10622,12328,6720
10623,12329,6724
10624,12334,6724
10625,12334,6727
10626,12329,6723
10627,12334,6724
10628,12337,6719
10629,12332,6721
10630,12330,6726
10631,12334,6722
10632,12333,6720
10633,12336,6720
10634,12340,6720
10635,12344,6721
10636,12348,6716
10637,12349,6717
10638,12357,6718
10639,12358,6723
10640,12359,6722
10641,12366,6718
10642,12369,6719
10643,12375,6714
10644,12373,6719
10645,12378,6720
10646,12376,6726
10647,12381,6729
10648,12376,6727
10649,12372,6729
